tag,userId,userName,Link,Reputation
windows,63550,Peter Mortensen,http://stackoverflow.com/users/63550/peter-mortensen,10332
windows,648265,ivan_pozdeev,http://stackoverflow.com/users/648265/ivan-pozdeev,9235
windows,492620,Oz123,http://stackoverflow.com/users/492620/oz123,8990
windows,3019689,jez,http://stackoverflow.com/users/3019689/jez,4234
windows,497600,lhk,http://stackoverflow.com/users/497600/lhk,3246
windows,1041868,bph,http://stackoverflow.com/users/1041868/bph,2843
windows,817630,Kris Harper,http://stackoverflow.com/users/817630/kris-harper,2357
windows,1179925,mrgloom,http://stackoverflow.com/users/1179925/mrgloom,2265
windows,297850,user297850,http://stackoverflow.com/users/297850/user297850,1745
windows,640739,CyprUS,http://stackoverflow.com/users/640739/cyprus,1690
windows,439325,joon,http://stackoverflow.com/users/439325/joon,1600
windows,103054,csiz,http://stackoverflow.com/users/103054/csiz,1464
windows,158049,NewbiZ,http://stackoverflow.com/users/158049/newbiz,1347
windows,403294,Jakob S.,http://stackoverflow.com/users/403294/jakob-s,1181
windows,1005409,Muppet,http://stackoverflow.com/users/1005409/muppet,1092
windows,378080,antony,http://stackoverflow.com/users/378080/antony,864
windows,1820650,Dr.Avalanche,http://stackoverflow.com/users/1820650/dr-avalanche,778
windows,2424587,Hanan Shteingart,http://stackoverflow.com/users/2424587/hanan-shteingart,721
windows,3604473,blaz,http://stackoverflow.com/users/3604473/blaz,594
windows,3377691,VBB,http://stackoverflow.com/users/3377691/vbb,446
windows,4402407,tjb305,http://stackoverflow.com/users/4402407/tjb305,413
windows,2946352,Chronicle,http://stackoverflow.com/users/2946352/chronicle,373
windows,1002744,Seb,http://stackoverflow.com/users/1002744/seb,344
windows,2572773,kartikey_kant,http://stackoverflow.com/users/2572773/kartikey-kant,325
windows,3357979,user3357979,http://stackoverflow.com/users/3357979/user3357979,142
windows,3965778,user27118,http://stackoverflow.com/users/3965778/user27118,127
windows,5661795,HJGBAUM,http://stackoverflow.com/users/5661795/hjgbaum,98
windows,1125663,Saladsamurai,http://stackoverflow.com/users/1125663/saladsamurai,78
windows,3747801,Toke Faurby,http://stackoverflow.com/users/3747801/toke-faurby,50
windows,5007758,Khalif21,http://stackoverflow.com/users/5007758/khalif21,16
windows,2113962,haidescs,http://stackoverflow.com/users/2113962/haidescs,8
