tag,userId,userName,Link,Reputation
pointers,300886,piokuc,http://stackoverflow.com/users/300886/piokuc,14033
pointers,3019689,jez,http://stackoverflow.com/users/3019689/jez,4234
pointers,886669,yasar,http://stackoverflow.com/users/886669/yasar,3667
pointers,1041868,bph,http://stackoverflow.com/users/1041868/bph,2843
pointers,2109064,Michael,http://stackoverflow.com/users/2109064/michael,2216
pointers,158049,NewbiZ,http://stackoverflow.com/users/158049/newbiz,1347
pointers,403294,Jakob S.,http://stackoverflow.com/users/403294/jakob-s,1181
pointers,785099,user785099,http://stackoverflow.com/users/785099/user785099,1039
pointers,1316501,bclayman,http://stackoverflow.com/users/1316501/bclayman,941
pointers,6530695,Tony Tannous,http://stackoverflow.com/users/6530695/tony-tannous,541
pointers,1920178,Oria Gruber,http://stackoverflow.com/users/1920178/oria-gruber,525
pointers,1046429,rks171,http://stackoverflow.com/users/1046429/rks171,506
pointers,228653,mikip,http://stackoverflow.com/users/228653/mikip,481
pointers,3606192,RafazZ,http://stackoverflow.com/users/3606192/rafazz,402
pointers,1542093,lordlabakdas,http://stackoverflow.com/users/1542093/lordlabakdas,178
pointers,4714631,dima,http://stackoverflow.com/users/4714631/dima,92
pointers,1725944,P-Rod,http://stackoverflow.com/users/1725944/p-rod,76
pointers,4321796,Vasyl Bratushka,http://stackoverflow.com/users/4321796/vasyl-bratushka,65
pointers,5806421,kv manohar,http://stackoverflow.com/users/5806421/kv-manohar,33
