tag,userId,userName,Link,Reputation
csv,772649,HYRY,http://stackoverflow.com/users/772649/hyry,45151
csv,2336654,piRSquared,http://stackoverflow.com/users/2336654/pirsquared,30224
csv,492620,Oz123,http://stackoverflow.com/users/492620/oz123,8990
csv,428862,Merlin,http://stackoverflow.com/users/428862/merlin,5193
csv,3019689,jez,http://stackoverflow.com/users/3019689/jez,4234
csv,1089623,Klausos Klausos,http://stackoverflow.com/users/1089623/klausos-klausos,3340
csv,509205,CodeNoob,http://stackoverflow.com/users/509205/codenoob,3208
csv,1041868,bph,http://stackoverflow.com/users/1041868/bph,2843
csv,4838189,DevShark,http://stackoverflow.com/users/4838189/devshark,2784
csv,2902280,P. Camilleri,http://stackoverflow.com/users/2902280/p-camilleri,2749
csv,2605604,Simon,http://stackoverflow.com/users/2605604/simon,1788
csv,1078391,DanHickstein,http://stackoverflow.com/users/1078391/danhickstein,1747
csv,288609,user288609,http://stackoverflow.com/users/288609/user288609,1676
csv,308827,user308827,http://stackoverflow.com/users/308827/user308827,1641
csv,4596596,ShanZhengYang,http://stackoverflow.com/users/4596596/shanzhengyang,1537
csv,2666270,pceccon,http://stackoverflow.com/users/2666270/pceccon,1469
csv,1112586,SCB,http://stackoverflow.com/users/1112586/scb,1263
csv,1208142,Rodolphe,http://stackoverflow.com/users/1208142/rodolphe,1231
csv,2587904,Georg Heiler,http://stackoverflow.com/users/2587904/georg-heiler,955
csv,3254859,Chris Mueller,http://stackoverflow.com/users/3254859/chris-mueller,827
csv,2735009,Patthebug,http://stackoverflow.com/users/2735009/patthebug,798
csv,2424587,Hanan Shteingart,http://stackoverflow.com/users/2424587/hanan-shteingart,721
csv,6067364,Andromedae93,http://stackoverflow.com/users/6067364/andromedae93,693
csv,4393898,yusuf,http://stackoverflow.com/users/4393898/yusuf,627
csv,3660146,giosans,http://stackoverflow.com/users/3660146/giosans,593
csv,4050925,Pocin,http://stackoverflow.com/users/4050925/pocin,491
csv,3377691,VBB,http://stackoverflow.com/users/3377691/vbb,446
csv,5002668,a.smiet,http://stackoverflow.com/users/5002668/a-smiet,436
csv,5597830,DarthLazar,http://stackoverflow.com/users/5597830/darthlazar,380
csv,2330923,Heinz,http://stackoverflow.com/users/2330923/heinz,378
csv,2550866,Sayed Zainul Abideen,http://stackoverflow.com/users/2550866/sayed-zainul-abideen,340
csv,1087908,josh1234,http://stackoverflow.com/users/1087908/josh1234,322
csv,6306448,Al_Iskander,http://stackoverflow.com/users/6306448/al-iskander,204
csv,5890240,Nikolai,http://stackoverflow.com/users/5890240/nikolai,178
csv,1542093,lordlabakdas,http://stackoverflow.com/users/1542093/lordlabakdas,178
csv,5719657,Rich,http://stackoverflow.com/users/5719657/rich,173
csv,3746632,ldmtwo,http://stackoverflow.com/users/3746632/ldmtwo,157
csv,3341945,mflowww,http://stackoverflow.com/users/3341945/mflowww,125
csv,5583416,user27665,http://stackoverflow.com/users/5583416/user27665,101
csv,5453723,Azfar Faizan,http://stackoverflow.com/users/5453723/azfar-faizan,100
csv,4714631,dima,http://stackoverflow.com/users/4714631/dima,92
csv,5058507,Tang,http://stackoverflow.com/users/5058507/tang,86
csv,5718928,Michael Jancen-Widmer,http://stackoverflow.com/users/5718928/michael-jancen-widmer,65
csv,4538066,BenP,http://stackoverflow.com/users/4538066/benp,50
csv,4811722,David McCoy,http://stackoverflow.com/users/4811722/david-mccoy,41
csv,6196696,M3105,http://stackoverflow.com/users/6196696/m3105,41
csv,6317366,Carlton Banks,http://stackoverflow.com/users/6317366/carlton-banks,40
csv,6931248,matthew,http://stackoverflow.com/users/6931248/matthew,39
csv,3492061,sumoka,http://stackoverflow.com/users/3492061/sumoka,32
csv,5683778,Wesley Skeeter,http://stackoverflow.com/users/5683778/wesley-skeeter,28
csv,6128789,chhibbz,http://stackoverflow.com/users/6128789/chhibbz,24
csv,6872163,Perlinn,http://stackoverflow.com/users/6872163/perlinn,20
csv,7093789,김예린,http://stackoverflow.com/users/7093789/%ea%b9%80%ec%98%88%eb%a6%b0,6
csv,5086391,Jim Caton,http://stackoverflow.com/users/5086391/jim-caton,6
