tag,userId,userName,Link,Reputation
html,75033,John Mee,http://stackoverflow.com/users/75033/john-mee,21725
html,11522,Ben,http://stackoverflow.com/users/11522/ben,17451
html,143476,crippledlambda,http://stackoverflow.com/users/143476/crippledlambda,13073
html,63550,Peter Mortensen,http://stackoverflow.com/users/63550/peter-mortensen,10332
html,85514,Peter Smit,http://stackoverflow.com/users/85514/peter-smit,8636
html,316357,Curious2learn,http://stackoverflow.com/users/316357/curious2learn,6141
html,654203,Anthony,http://stackoverflow.com/users/654203/anthony,5599
html,1845408,renakre,http://stackoverflow.com/users/1845408/renakre,4507
html,1675976,CodyBugstein,http://stackoverflow.com/users/1675976/codybugstein,3966
html,886669,yasar,http://stackoverflow.com/users/886669/yasar,3667
html,1724926,eran,http://stackoverflow.com/users/1724926/eran,3445
html,1089623,Klausos Klausos,http://stackoverflow.com/users/1089623/klausos-klausos,3340
html,1112163,ajkumar25,http://stackoverflow.com/users/1112163/ajkumar25,3166
html,817630,Kris Harper,http://stackoverflow.com/users/817630/kris-harper,2357
html,579980,Pavel Surmenok,http://stackoverflow.com/users/579980/pavel-surmenok,2301
html,2605604,Simon,http://stackoverflow.com/users/2605604/simon,1788
html,297850,user297850,http://stackoverflow.com/users/297850/user297850,1745
html,2558506,Jee Seok Yoon,http://stackoverflow.com/users/2558506/jee-seok-yoon,1595
html,4596596,ShanZhengYang,http://stackoverflow.com/users/4596596/shanzhengyang,1537
html,140903,Am1rr3zA,http://stackoverflow.com/users/140903/am1rr3za,1510
html,2821224,9blue,http://stackoverflow.com/users/2821224/9blue,1450
html,49412,M456,http://stackoverflow.com/users/49412/m456,1438
html,246719,Serhiy,http://stackoverflow.com/users/246719/serhiy,1425
html,2467772,batuman,http://stackoverflow.com/users/2467772/batuman,1366
html,2061989,Caspar Wylie,http://stackoverflow.com/users/2061989/caspar-wylie,1299
html,670979,Kevin,http://stackoverflow.com/users/670979/kevin,1200
html,4786305,Chichi,http://stackoverflow.com/users/4786305/chichi,1193
html,1820650,Dr.Avalanche,http://stackoverflow.com/users/1820650/dr-avalanche,778
html,722695,Roby,http://stackoverflow.com/users/722695/roby,731
html,2424587,Hanan Shteingart,http://stackoverflow.com/users/2424587/hanan-shteingart,721
html,1978504,mathetes,http://stackoverflow.com/users/1978504/mathetes,642
html,4852094,Rob,http://stackoverflow.com/users/4852094/rob,631
html,2651924,Malintha,http://stackoverflow.com/users/2651924/malintha,583
html,993630,nicholaschris,http://stackoverflow.com/users/993630/nicholaschris,545
html,3340234,Leb_Broth,http://stackoverflow.com/users/3340234/leb-broth,473
html,1034747,Ryan Martin,http://stackoverflow.com/users/1034747/ryan-martin,469
html,3606192,RafazZ,http://stackoverflow.com/users/3606192/rafazz,402
html,1556228,Jared,http://stackoverflow.com/users/1556228/jared,398
html,2780360,D8Amonk,http://stackoverflow.com/users/2780360/d8amonk,369
html,2301970,Delosari,http://stackoverflow.com/users/2301970/delosari,322
html,1045755,Denver Dang,http://stackoverflow.com/users/1045755/denver-dang,265
html,501275,gha,http://stackoverflow.com/users/501275/gha,234
html,5224720,Quang Thinh Ha,http://stackoverflow.com/users/5224720/quang-thinh-ha,193
html,5194792,Anay Bose,http://stackoverflow.com/users/5194792/anay-bose,192
html,5695018,Wintro,http://stackoverflow.com/users/5695018/wintro,173
html,4930565,hulkinBrain,http://stackoverflow.com/users/4930565/hulkinbrain,172
html,894510,thegreatt,http://stackoverflow.com/users/894510/thegreatt,164
html,3450793,alphaleonis,http://stackoverflow.com/users/3450793/alphaleonis,140
html,271526,Gabe,http://stackoverflow.com/users/271526/gabe,132
html,1233594,ALB,http://stackoverflow.com/users/1233594/alb,108
html,5661795,HJGBAUM,http://stackoverflow.com/users/5661795/hjgbaum,98
html,828602,billboard,http://stackoverflow.com/users/828602/billboard,90
html,3466910,HomoPythonicus,http://stackoverflow.com/users/3466910/homopythonicus,87
html,5058507,Tang,http://stackoverflow.com/users/5058507/tang,86
html,5018930,Christoph Pohl,http://stackoverflow.com/users/5018930/christoph-pohl,71
html,5175044,tulians,http://stackoverflow.com/users/5175044/tulians,69
html,5718928,Michael Jancen-Widmer,http://stackoverflow.com/users/5718928/michael-jancen-widmer,65
html,5280153,Nishanth Seshadri,http://stackoverflow.com/users/5280153/nishanth-seshadri,55
html,6278404,Solly,http://stackoverflow.com/users/6278404/solly,51
html,4133131,hyit,http://stackoverflow.com/users/4133131/hyit,47
html,4163515,WXMan,http://stackoverflow.com/users/4163515/wxman,44
html,5818372,Gykonik,http://stackoverflow.com/users/5818372/gykonik,44
html,3494433,momme,http://stackoverflow.com/users/3494433/momme,26
