tag,userId,userName,Link,Reputation
histogram,572616,Woltan,http://stackoverflow.com/users/572616/woltan,7163
histogram,863713,Brian,http://stackoverflow.com/users/863713/brian,1809
histogram,49412,M456,http://stackoverflow.com/users/49412/m456,1438
histogram,1208142,Rodolphe,http://stackoverflow.com/users/1208142/rodolphe,1231
histogram,5285918,lanery,http://stackoverflow.com/users/5285918/lanery,1090
histogram,3646408,Abhishek Bhatia,http://stackoverflow.com/users/3646408/abhishek-bhatia,538
histogram,5597830,DarthLazar,http://stackoverflow.com/users/5597830/darthlazar,380
histogram,2301970,Delosari,http://stackoverflow.com/users/2301970/delosari,322
histogram,6161587,Robin Kramer,http://stackoverflow.com/users/6161587/robin-kramer,144
histogram,3492061,sumoka,http://stackoverflow.com/users/3492061/sumoka,32
histogram,5782727,JC Bailey,http://stackoverflow.com/users/5782727/jc-bailey,21
histogram,7057982,Hotaru,http://stackoverflow.com/users/7057982/hotaru,5
