tag,userId,userName,Link,Reputation
vectorization,772649,HYRY,http://stackoverflow.com/users/772649/hyry,45151
vectorization,1461210,ali_m,http://stackoverflow.com/users/1461210/ali-m,28494
vectorization,509205,CodeNoob,http://stackoverflow.com/users/509205/codenoob,3208
vectorization,3646408,Abhishek Bhatia,http://stackoverflow.com/users/3646408/abhishek-bhatia,538
vectorization,5688175,floflo29,http://stackoverflow.com/users/5688175/floflo29,298
vectorization,6306448,Al_Iskander,http://stackoverflow.com/users/6306448/al-iskander,204
vectorization,4606294,user1337,http://stackoverflow.com/users/4606294/user1337,169
vectorization,3437012,Bananach,http://stackoverflow.com/users/3437012/bananach,162
vectorization,5768196,mvd,http://stackoverflow.com/users/5768196/mvd,117
vectorization,4566639,i-am-spartacus,http://stackoverflow.com/users/4566639/i-am-spartacus,96
vectorization,2356181,FinanceGuyThatCantCode,http://stackoverflow.com/users/2356181/financeguythatcantcode,60
vectorization,1882455,user1882455,http://stackoverflow.com/users/1882455/user1882455,41
vectorization,5460458,tkowt,http://stackoverflow.com/users/5460458/tkowt,34
vectorization,3286134,zycuber,http://stackoverflow.com/users/3286134/zycuber,28
vectorization,6293038,dayum,http://stackoverflow.com/users/6293038/dayum,23
vectorization,2710160,destructo,http://stackoverflow.com/users/2710160/destructo,22
vectorization,6896234,Elgin Cahangirov,http://stackoverflow.com/users/6896234/elgin-cahangirov,18
vectorization,6835437,threnna,http://stackoverflow.com/users/6835437/threnna,16
