tag,userId,userName,Link,Reputation
node.js,428862,Merlin,http://stackoverflow.com/users/428862/merlin,5193
node.js,1675976,CodyBugstein,http://stackoverflow.com/users/1675976/codybugstein,3966
node.js,497600,lhk,http://stackoverflow.com/users/497600/lhk,3246
node.js,817630,Kris Harper,http://stackoverflow.com/users/817630/kris-harper,2357
node.js,2605604,Simon,http://stackoverflow.com/users/2605604/simon,1788
node.js,2061989,Caspar Wylie,http://stackoverflow.com/users/2061989/caspar-wylie,1299
node.js,721998,Darth.Vader,http://stackoverflow.com/users/721998/darth-vader,926
node.js,669705,Nico AD,http://stackoverflow.com/users/669705/nico-ad,732
node.js,819718,TimRich,http://stackoverflow.com/users/819718/timrich,504
node.js,443874,Ryex,http://stackoverflow.com/users/443874/ryex,177
node.js,3450793,alphaleonis,http://stackoverflow.com/users/3450793/alphaleonis,140
node.js,5661795,HJGBAUM,http://stackoverflow.com/users/5661795/hjgbaum,98
node.js,5982950,Vacassal Alsk,http://stackoverflow.com/users/5982950/vacassal-alsk,72
node.js,5018930,Christoph Pohl,http://stackoverflow.com/users/5018930/christoph-pohl,71
node.js,4933403,Bishwajit Purkaystha,http://stackoverflow.com/users/4933403/bishwajit-purkaystha,56
node.js,5280153,Nishanth Seshadri,http://stackoverflow.com/users/5280153/nishanth-seshadri,55
node.js,1868436,Santino,http://stackoverflow.com/users/1868436/santino,34
node.js,6944197,fourth,http://stackoverflow.com/users/6944197/fourth,9
